web-scraper-order,web-scraper-start-url,播放量,日期_,up主,name_,link,link-href,点赞数,硬币数,收藏数,弹幕数,pinglun数
"1587741346-1310","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=37","25.9万","2020-03-13","央视新闻","【主播说联播】你曾滴答滴答，我必哗啦哗啦！","【主播说联播】你曾滴答滴答，我必哗啦哗啦！","https://www.bilibili.com/video/BV1KE411V7oe?from=search&seid=11354734311706329974","2.6万","2356","1307","500","861"
"1587743777-1432","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=31","31.7万","2020-04-08","观察者网","施佬胡诌：疫情下的美军，如何把航母舰长逼成吹哨人","施佬胡诌：疫情下的美军，如何把航母舰长逼成吹哨人","https://www.bilibili.com/video/BV1cg4y187EG?from=search&seid=7931832587365121279","2.5万","1947","1626","1500","1733"
"1587743043-1368","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=34","28.7万","2020-04-04","央视新闻","【独家视频】习近平等在北京参加悼念","【独家视频】习近平等在北京参加悼念","https://www.bilibili.com/video/BV1tK41177Hk?from=search&seid=10158273873019651576","4.8万","5749","1961","0","33"
"1587746449-1651","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=20","50.0万","2020-03-09","央视网快看","中国为何要向世卫组织捐款？ 外交部回应","中国为何要向世卫组织捐款？ 外交部回应","https://www.bilibili.com/video/BV1gE411T7Vw?from=search&seid=5146127575734608623","2.3万","1255","1090","854","1407"
"1587744852-1526","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=26","37.3万","2020-03-25","迷彩虎","终于有人收拾美国了！德国截胡美国口罩，意大利：心里平衡多了","终于有人收拾美国了！德国截胡美国口罩，意大利：心里平衡多了","https://www.bilibili.com/video/BV1M741117Z5?from=search&seid=6466329653341452850","6562","166","531","1000","715"
"1587744885-1529","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=26","37.5万","2020-03-12","央视新闻","钟南山：疫情有望在六月结束 前提是各国重视起来","钟南山：疫情有望在六月结束 前提是各国重视起来","https://www.bilibili.com/video/BV1FE41157Fd?from=search&seid=6466329653341452850","2.1万","1565","977","685","2128"
"1587748367-1818","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=12","70.3万","2020-01-25","科研虐我千百遍","【抗击肺炎】河南省长这两天在干啥？","【抗击肺炎】河南省长这两天在干啥？","https://www.bilibili.com/video/BV1V7411k7Y7?from=search&seid=12396344244785602663","1.1万","436","1535","500","1343"
"1587744061-1457","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","32.9万","2020-03-18","央视新闻","钟南山：决不能靠所谓“集体免疫”解决问题","钟南山：决不能靠所谓“集体免疫”解决问题","https://www.bilibili.com/video/BV1n7411R7fG?from=search&seid=14031387445542548896","2.0万","1441","968","193","1387"
"1587747763-1765","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=14","62.1万","2020-03-07","科技狐","“零号病人”到底谁是？为什么一定要找到TA","“零号病人”到底谁是？为什么一定要找到TA","https://www.bilibili.com/video/BV1WE411p7mw?from=search&seid=4155958797616039247","4.1万","4524","6182","1000","2374"
"1587746415-1648","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=20","49.5万","2020-04-08","一只美短啊","望天，少了中国游客，泰国的猴子群殴都被抓起来了！日本奈良的鹿都上街讨吃的了！","望天，少了中国游客，泰国的猴子群殴都被抓起来了！日本奈良的鹿都上街讨吃的了！","https://www.bilibili.com/video/BV1Ai4y187G8?from=search&seid=5146127575734608623","3.1万","432","1786","500","1164"
"1587747012-1700","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=18","54.3万","2020-04-13","央视新闻","有人在央视新闻直播睡觉？！是小石榴啊 那没事了","有人在央视新闻直播睡觉？！是小石榴啊 那没事了","https://www.bilibili.com/video/BV1u54y197b7?from=search&seid=3413766172473597036","4.1万","971","1760","500","665"
"1587744166-1466","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=29","33.5万","2020-03-26","青春山东","因害怕感染新冠肺炎，美国十几名囚犯集体越狱","因害怕感染新冠肺炎，美国十几名囚犯集体越狱","https://www.bilibili.com/video/BV1va4y1t7Jd?from=search&seid=13523655749916276358","7946","48","764","300","651"
"1587747230-1719","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=17","56.5万","2020-03-14","大象视频","特朗普：美国进入紧急状态","特朗普：美国进入紧急状态","https://www.bilibili.com/video/BV18E411V7cv?from=search&seid=4469180170342075254","1.5万","342","1110","100","1419"
"1587746613-1665","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=19","51.5万","2020-03-08","是牧羊女","担心肺炎致经济崩溃？美国男子花数万美元囤物资，能维持一年半！","担心肺炎致经济崩溃？美国男子花数万美元囤物资，能维持一年半！","https://www.bilibili.com/video/BV1AE411g79K?from=search&seid=4180539002379228860","1.5万","44","776","300","1900"
"1587737819-1060","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=50","17.3万","2020-02-09","央视新闻","【武汉观察】儿童医院里的元宵节","【武汉观察】儿童医院里的元宵节","https://www.bilibili.com/video/BV1K7411b7vU?from=search&seid=16072574232023221122","1.1万","1056","658","343","239"
"1587746562-1661","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=20","51.0万","2020-03-29","CNBeatbox","BEATBOX冠军张泽用rap炮轰“中国病毒”论的XX们   | 《谁才是病毒》WHO'S THE VIRUS","BEATBOX冠军张泽用rap炮轰“中国病毒”论的XX们   | 《谁才是病毒》WHO'S THE VIRUS","https://www.bilibili.com/video/BV1n7411D7y3?from=search&seid=5146127575734608623","6.2万","4.8万","1.8万","1000","1720"
"1587748003-1786","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=13","64.5万","2020-02-08","NathanRich火锅大王","H1N1 vs 新冠病毒 中美疫情控制对比 | Nathan Rich 火锅大王","H1N1 vs 新冠病毒 中美疫情控制对比 | Nathan Rich 火锅大王","https://www.bilibili.com/video/BV1p74118761?from=search&seid=13252734982944454975","5.2万","2.7万","7711","1000","2874"
"1587744050-1456","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","32.9万","2020-03-03","观察者网","刚说别摸脸，美卫生官员当众舔手指翻页","刚说别摸脸，美卫生官员当众舔手指翻页","https://www.bilibili.com/video/BV1hE41147TQ?from=search&seid=14031387445542548896","1.7万","296","622","300","3142"
"1587747611-1752","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=15","60.6万","2020-02-20","观察者网","韩国现超级传播事件，1001人被居家隔离","韩国现超级传播事件，1001人被居家隔离","https://www.bilibili.com/video/BV1Q7411c7d9?from=search&seid=15975337900553312973","2.4万","628","1383","300","4916"
"1587746287-1637","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=21","48.6万","2020-03-12","观察者网","特朗普宣布：美欧停航30天，英国除外","特朗普宣布：美欧停航30天，英国除外","https://www.bilibili.com/video/BV1TE411j78g?from=search&seid=16176515025194647685","2.0万","428","921","500","2725"
"1587737674-1047","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=50","17.0万","2020-03-27","小狼XF","【实拍】没人戴口罩?英国放弃群体免疫后街上是怎样的?（英国疫情）","【实拍】没人戴口罩?英国放弃群体免疫后街上是怎样的?（英国疫情）","https://www.bilibili.com/video/BV177411C7M9?from=search&seid=16072574232023221122","1.9万","4154","1411","1000","884"
"1587740370-1280","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=39","24.7万","2020-03-08","央视频","【中国主播霸气回怼外媒】拯救生命才是正道！","【中国主播霸气回怼外媒】拯救生命才是正道！","https://www.bilibili.com/video/BV1RE411M7QE?from=search&seid=13251700442346365586","2.3万","4040","4299","531","606"
"1587738430-1113","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=47","18.9万","2020-04-15","央视新闻","休舱！雷神山医院正式关闭","休舱！雷神山医院正式关闭","https://www.bilibili.com/video/BV1ZZ4y1x7C3?from=search&seid=1278153562163591620","2.3万","1202","925","100","1310"
"1587748794-1855","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=10","78.3万","2020-03-17","观察者网","“中国经验表明，不受欢迎的严厉的措施战胜了病毒”","“中国经验表明，不受欢迎的严厉的措施战胜了病毒”","https://www.bilibili.com/video/BV187411d7UZ?from=search&seid=13435403060158897381","3.8万","1124","1559","300","5244"
"1587745239-1560","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=25","39.8万","2020-02-05","Shortlegs皇繙","抖音上颜值逆天的初中生！保证你一眼就爱上！","抖音上颜值逆天的初中生！保证你一眼就爱上！","https://www.bilibili.com/video/BV1p7411H7nT?from=search&seid=529617444697657882","3.3万","7992","4905","1500","1014"
"1587747875-1775","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=14","63.7万","2020-03-24","观察者网","又改口了？特朗普这次声称要保护亚裔美国人","又改口了？特朗普这次声称要保护亚裔美国人","https://www.bilibili.com/video/BV1w741127WW?from=search&seid=4155958797616039247","3.2万","755","1527","500","4481"
"1587744083-1459","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","33.0万","2020-03-11","大象视频","特朗普回应新冠检测传闻：我不检测 我特硬朗！","特朗普回应新冠检测传闻：我不检测 我特硬朗！","https://www.bilibili.com/video/BV1mE411K7p3?from=search&seid=14031387445542548896","8986","199","1123","500","1135"
"1587739160-1177","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=44","21.1万","2020-04-21","观察者网","瑞典首席流行病学家：首都最早5月可实现群体免疫","瑞典首席流行病学家：首都最早5月可实现群体免疫","https://www.bilibili.com/video/BV1dZ4y1x7Mp?from=search&seid=12579138808019257569","1.2万","103","515","300","2065"
"1587747689-1759","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=15","61.8万","2020-03-02","共青团中央","吴谦：“军民团结如一人，试看天下谁能敌？”","吴谦：“军民团结如一人，试看天下谁能敌？”","https://www.bilibili.com/video/BV1TE41177XH?from=search&seid=15975337900553312973","4.3万","3933","3660","100","2653"
"1587739890-1241","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=41","23.3万","2020-03-25","歪果仁在中国","美国、意大利、韩国人自述在上海居家隔离14天的经过和感受","美国、意大利、韩国人自述在上海居家隔离14天的经过和感受","https://www.bilibili.com/video/BV1V7411C7PU?from=search&seid=11401787920738282702","3138","80","381","193","280"
"1587740634-1303","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=38","25.6万","2020-03-07","YouTube译评君","外国网友：为什么中国人如此团结？","外国网友：为什么中国人如此团结？","https://www.bilibili.com/video/BV1EE411s7AP?from=search&seid=1443031990306521138","3360","94","270","196","228"
"1587738397-1110","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=47","18.8万","2020-02-17","不拿群众1针1线","【看评论】国外网友对《72辆救护车驰援武汉》的回复","【看评论】国外网友对《72辆救护车驰援武汉》的回复","https://www.bilibili.com/video/BV1b7411E75m?from=search&seid=1278153562163591620","756","41","150","31","42"
"1587742926-1358","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=35","28.3万","2020-02-12","乐分享视频","流感大暴发?俄媒:美国人现在顾不上新冠肺炎","流感大暴发?俄媒:美国人现在顾不上新冠肺炎","https://www.bilibili.com/video/BV1s7411V7YB?from=search&seid=17025394326967183334","3737","20","389","290","1178"
"1587738920-1156","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=45","20.3万","2020-02-05","-凌空欲飞-","四川泸县无人机喊话：幺儿快回家，奥利给！","四川泸县无人机喊话：幺儿快回家，奥利给！","https://www.bilibili.com/video/BV1B7411n7XV?from=search&seid=2885581595517010399","3989","53","569","60","144"
"1587748978-1871","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=9","81.4万","2020-03-23","央视新闻","【外交部】美方贼喊捉贼 耿爽：把 戏 太 拙 劣！","【外交部】美方贼喊捉贼 耿爽：把 戏 太 拙 劣！","https://www.bilibili.com/video/BV1X7411m7F7?from=search&seid=8041107477482774100","5.5万","7922","3086","1000","3091"
"1587738340-1105","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=47","18.6万","2020-02-12","广东共青团","双双感染，爷爷举着吊瓶走进隔离病房哄奶奶吃饭","双双感染，爷爷举着吊瓶走进隔离病房哄奶奶吃饭","https://www.bilibili.com/video/BV1i7411G7v8?from=search&seid=1278153562163591620","2.0万","2084","2949","300","723"
"1587740018-1252","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=40","23.5万","2020-02-21","央视新闻","【新闻1+1】一所大学1个月内5位教授去世 该如何应对？","【新闻1+1】一所大学1个月内5位教授去世 该如何应对？","https://www.bilibili.com/video/BV1q7411F7ct?from=search&seid=7485136631995903967","1.1万","1111","862","538","576"
"1587743889-1442","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=31","32.0万","2020-03-09","央视新闻","钟南山：全球疫情估计至少延续至6月份","钟南山：全球疫情估计至少延续至6月份","https://www.bilibili.com/video/BV1tE411T7GZ?from=search&seid=7931832587365121279","1.6万","820","848","100","1242"
